OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
,,0,,1,,1,1,1,A,D,A,A,D,A,05689591,83,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2100,D,,A,2,D,,A,12,D,27296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,27296.0,D,27296,27296,27296,27296,27296,2100.0,D,2100,2100,2100,2100,2100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05689591,83,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1100,D,,A,2,D,,A,12,D,15296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05689592,83,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2100,D,,A,2,D,,A,12,D,27296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,27296.0,D,27296,27296,27296,27296,27296,2100.0,D,2100,2100,2100,2100,2100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05689592,83,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1100,D,,A,2,D,,A,12,D,15296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05689601,69,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1000,D,,A,2,D,,A,12,D,14096,D,,A,3,D,1,D,,A,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,14096.0,D,14096,14096,14096,14096,14096,1000.0,D,1000,1000,1000,1000,1000,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,5,1,2,A,D,A,A,D,A,05689601,63,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,1,,1,6,1,A,D,A,A,D,A,05689602,69,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1000,D,,A,2,D,,A,12,D,14096,D,,A,3,D,1,D,,A,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,14096.0,D,14096,14096,14096,14096,14096,1000.0,D,1000,1000,1000,1000,1000,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,5,6,2,A,D,A,A,D,A,05689602,63,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
03,46,52,1,1,,,1,2,D,D,D,A,A,D,05689621,56,D,,A,,B,,A,1,6,D,2900,D,,A,,A,5738,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,83064.4,D,86942,78717,83175,84040,82448,301,,A,,A,,A,,A,09,D,75000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
07,60,46,1,1,,,1,1,D,D,D,A,A,D,05689621,48,D,,A,,A,,A,2,4,D,1100,D,,A,,A,3978,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,52000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,52000.0,D,52000,52000,52000,52000,52000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
10,15,26,1,5,,,1,1,D,D,D,A,A,D,05689621,18,D,,A,,A,,A,3,3,D,200,D,,A,,A,153,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,2000,D,,A,0,D,2,D,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1794.2,D,4787,153,1724,1810,497,1641.2,D,4634,0,1571,1657,344,,A,,,,,,,A,,,,,,100,,A,,,,,,100,2000.0,D,2000,2000,2000,2000,2000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,1,D,,C,,C,,B,30287,1,10265,10827,2249,201,10726,D,2,D,1,2,D
,,0,,5,,3,1,2,A,D,A,A,D,A,05689621,17,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
03,46,52,1,1,,,1,2,D,D,D,A,A,D,05689622,56,D,,A,,B,,A,1,6,D,2900,D,,A,,A,5738,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,88105.8,D,86892,88423,88026,89443,87745,301,,A,,A,,A,,A,09,D,75000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
07,60,46,1,1,,,1,1,D,D,D,A,A,D,05689622,48,D,,A,,A,,A,2,4,D,1100,D,,A,,A,3978,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,52000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,52000.0,D,52000,52000,52000,52000,52000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
10,15,26,1,5,,,1,1,D,D,D,A,A,D,05689622,18,D,,A,,A,,A,3,3,D,200,D,,A,,A,153,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,2000,D,,A,0,D,2,D,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,665.2,D,237,2376,236,345,132,516.4,D,84,2223,83,192,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,2000.0,D,2000,2000,2000,2000,2000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,1,D,,C,,C,,B,546,14528,543,1254,-134,201,3347,D,2,D,1,2,D
,,0,,5,,3,1,2,A,D,A,A,D,A,05689622,17,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,2,,1,2,2,A,D,A,A,D,A,05689681,68,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,20096,D,,A,3,D,1,D,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19501.0,D,20888,19640,18224,18716,20036,1450.4,D,1566,1462,1344,1385,1495,301,,A,,,,,,100,,A,,,,,,100,5,D,1500,D,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,2,,1,2,2,A,D,A,A,D,A,05689682,68,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,20096,D,,A,3,D,1,D,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,20350.0,D,20384,21776,18740,19412,21440,1521.2,D,1524,1640,1387,1443,1612,301,,A,,,,,,100,,A,,,,,,100,5,D,1500,D,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
12,40,52,1,1,6,,1,1,D,D,D,D,A,D,05689711,38,D,,A,,A,,A,1,4,D,500,D,,A,,A,2203,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,28800,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,28800.0,D,28800,28800,28800,28800,28800,100,,A,,A,,A,,A,,A,,A,,A,112,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,6,2,1,2,A,D,A,D,D,A,05689711,37,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,5,6,3,1,1,A,D,A,D,D,A,05689711,17,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,,,5,6,,1,2,A,A,A,D,A,A,05689711,7,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
12,40,52,1,1,6,,1,1,D,D,D,D,A,D,05689712,38,D,,A,,A,,A,1,4,D,500,D,,A,,A,2203,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,28800,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,28800.0,D,28800,28800,28800,28800,28800,100,,A,,A,,A,,A,,A,,A,,A,112,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,6,2,1,2,A,D,A,D,D,A,05689712,37,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,5,6,3,1,1,A,D,A,D,D,A,05689712,17,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,,,5,6,,1,2,A,A,A,D,A,A,05689712,7,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
07,60,52,1,3,,,1,1,D,D,D,A,A,D,05689751,65,D,,A,,A,,A,1,4,D,5200,D,,A,58866,T,12240,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,160000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,160000.0,D,160000,160000,160000,160000,160000,100,,A,,A,,A,,A,,A,,A,,A,107,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
07,60,52,1,3,,,1,1,D,D,D,A,A,D,05689752,65,D,,A,,A,,A,1,4,D,5200,D,,A,58866,T,12240,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,160000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,160000.0,D,160000,160000,160000,160000,160000,100,,A,,A,,A,,A,,A,,A,,A,107,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
04,40,52,4,3,,,1,2,D,D,D,A,A,D,05689761,65,D,4278,D,,A,,A,1,7,D,4500,D,350,D,150,D,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,4278,D,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,104,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
04,40,52,4,3,,,1,2,D,D,D,A,A,D,05689762,65,D,4278,D,,A,,A,1,7,D,4500,D,350,D,150,D,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,4278,D,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,104,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
10,40,52,3,1,,,1,2,D,D,D,A,A,D,05689771,69,D,4267,D,,A,,A,1,7,D,1500,D,128,D,,A,3825,D,1,,A,,A,,A,,A,0,D,1400,D,,A,2,D,50000,D,1,D,1400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,4267,D,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,1400.0,D,1400,1400,1400,1400,1400,1400.0,D,1400,1400,1400,1400,1400,100,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,,A,,A,,A,,A,,A,,A,,A,110,1,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
04,40,52,1,1,,,1,1,D,D,D,A,A,D,05689771,70,D,,A,,A,,A,2,4,D,1500,D,,A,,A,3519,D,2,,A,,A,,A,,A,0,D,1200,D,,A,2,D,46000,D,12,D,14400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,14400.0,D,14400,14400,14400,14400,14400,1200.0,D,1200,1200,1200,1200,1200,100,,A,,,,,,100,46000.0,D,46000,46000,46000,46000,46000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
10,40,52,1,5,,,1,1,D,D,D,A,A,D,05689771,21,D,,A,,A,,A,4,4,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,,C,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,21859.0,D,12226,9541,35717,37868,13943,201,,A,,A,,A,,A,,C,,B,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
10,40,52,3,1,,,1,2,D,D,D,A,A,D,05689772,69,D,4267,D,,A,,A,1,7,D,1500,D,128,D,,A,3825,D,1,,A,,A,,A,,A,0,D,1400,D,,A,2,D,50000,D,1,D,1400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,4267,D,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,1400.0,D,1400,1400,1400,1400,1400,1400.0,D,1400,1400,1400,1400,1400,100,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,,A,,A,,A,,A,,A,,A,,A,110,1,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
04,40,52,1,1,,,1,1,D,D,D,A,A,D,05689772,70,D,,A,,A,,A,2,4,D,1500,D,,A,,A,3519,D,2,,A,,A,,A,,A,0,D,1200,D,,A,2,D,46000,D,12,D,14400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,14400.0,D,14400,14400,14400,14400,14400,1200.0,D,1200,1200,1200,1200,1200,100,,A,,,,,,100,46000.0,D,46000,46000,46000,46000,46000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
10,40,52,1,5,,,1,1,D,D,D,A,A,D,05689772,21,D,,A,,A,,A,4,4,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,,C,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,32596.0,D,48040,17003,35594,35627,26716,201,,A,,A,,A,,A,,C,,B,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05689821,88,T,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1485,D,,A,2,D,,A,12,D,19916,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19916.0,D,19916,19916,19916,19916,19916,1485.0,D,1485,1485,1485,1485,1485,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,1,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05689821,88,T,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1300,D,,A,2,D,,A,12,D,17696,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,17696.0,D,17696,17696,17696,17696,17696,1300.0,D,1300,1300,1300,1300,1300,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05689822,88,T,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1485,D,,A,2,D,,A,12,D,19916,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19916.0,D,19916,19916,19916,19916,19916,1485.0,D,1485,1485,1485,1485,1485,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,1,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05689822,88,T,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1300,D,,A,2,D,,A,12,D,17696,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,17696.0,D,17696,17696,17696,17696,17696,1300.0,D,1300,1300,1300,1300,1300,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
04,45,52,1,5,,,1,2,D,D,D,A,A,D,05689831,23,D,,A,,A,,A,1,6,D,1850,D,,A,,A,4131,D,1,,A,,A,,A,,A,459,D,,A,,A,2,D,48000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4131.0,D,4131,4131,4131,4131,4131,459.0,D,459,459,459,459,459,,A,,,,,,,A,,,,,,100,,A,,,,,,100,48000.0,D,48000,48000,48000,48000,48000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,1,D,3000,D,,A,,A,3000,3000,3000,3000,3000,100,3000,D,2,D,1,2,D
04,45,52,1,5,,,1,2,D,D,D,A,A,D,05689832,23,D,,A,,A,,A,1,6,D,1850,D,,A,,A,4131,D,1,,A,,A,,A,,A,459,D,,A,,A,2,D,48000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4131.0,D,4131,4131,4131,4131,4131,459.0,D,459,459,459,459,459,,A,,,,,,,A,,,,,,100,,A,,,,,,100,48000.0,D,48000,48000,48000,48000,48000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,1,D,3000,D,,A,,A,3000,3000,3000,3000,3000,100,3000,D,2,D,1,2,D
03,43,52,1,5,,,1,1,D,D,D,A,A,D,05689851,30,D,,A,,A,,A,1,7,D,,C,,A,,C,5967,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,78000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,78000.0,D,78000,78000,78000,78000,78000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
